"menuitemid","catid","itemname","description","sequenceorder","allowperorder","minperorder","is_special","availabilitydays","timeofday","itempicture","status","pos_name","availability_for_del_pick","available_time_from","available_time_to","available_date_to","available_date_from","allow_special_instructions","visible_type","available_type","day_or_date_range_avail","day_or_date_range_visible"
293243,42890,"CHAI TEA BUBBLE TEA&#21360;&#24230;&#39118;&#21619;&#22902;&#33590;","",14,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
310130,45943,"Magic Roll (No Rice) &#39764;&#34899;&#21367;","Spicy Tuna, Salmon Kani Ginger Inside, Avocado & Tobiko on Top",19,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
293937,42890,"PAPAYA BUBBLE TEA &#26408;&#29916;","",16,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
293953,43785,"Black Sesame Pudding &#40657;&#33437;&#40635;&#21475;&#21619;&#24067;&#19969;","",3,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
293954,43785,"Strawberry Pudding &#33609;&#33683;&#21475;&#21619;&#24067;&#19969;","",4,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
293955,43785,"Tofu Pudding &#35910;&#33104;&#21475;&#21619;&#24067;&#19969;","",5,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
293956,43785,"Green Tea Pudding &#32160;&#33590;&#21475;&#21619;&#24067;&#19969;","",6,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
293957,43785,"Coffee Pudding &#21654;&#21857;&#21475;&#21619;&#24067;&#19969;","",7,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
293958,43785,"Chocolate Banana Pudding &#24039;&#20811;&#21147;&#39321;&#34121;&#21475;&#21619;&#24067;&#19969;","",8,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
293983,43202,"Oreo Chocolate Banana Toast &#20912;&#28103;&#28107;&#28900;&#21520;&#21496;","",2,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
404462,59578,"&#49569;&#44032;&#45348;&#49548;&#51648;&#44608;&#48165;Song&#65533;s Kimbap","&#23435;&#23478;&#37129;&#32043;&#33756;&#21253;&#39151;",1,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
294876,43847,"21) &#21057;&#26898;&#39770;&#38957; Chilli Fish Head","Take 30mins to prepare, &#38920;&#31561;30&#20998;&#37912;",7,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
294897,43847,"23) &#28246;&#21335;&#21057;&#26898;&#39770;&#29255; Hunan Chili Fish Fillet","Take 20mins to prepare, &#38920;&#31561;20&#20998;&#37912;",9,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
295484,43339,"P19.  Build Your Own Bowl of Ph&#7903;","If you prefer to build your own bowl of Ph&#7903;, feel free to order Ph&#7903; with your favorite choice of meat.",19,1000,1,0,"","",NULL,0,"P19. Build Your Own Bowl of Pho","",NULL,NULL,NULL,NULL,0,"ALWAYS","ALWAYS",0,0
295549,43218,"C11.  Sooner Chicken Rice Platter	","Cõm Gà Ð&#7887;",11,1000,1,0,"","",NULL,0,"C11. Com Ga Do: Sooner Chicken","",NULL,NULL,NULL,NULL,0,"ALWAYS","ALWAYS",0,0
342482,50319,"Whole Fish w/ Hot Bean Sauce (&#35910; &#36774; &#39770;) SP $______________","Season Price  &#23395;&#31680;&#20729;",33,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
299586,44414,"Tom Yum Seafood Noodle Soup&#26481;&#38512;&#21151;&#31859;&#31881;","With Shrimp, Scallop Calamari, Mushroom, & Rice Vermicelli",2,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
299590,44414,"Thai Style Fried Rice &#27888;&#24335;&#28818;&#39151;","With Shrimp, Chinese Broccoli, Chilli Pepper& Egg",5,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
299598,44414,"Golden Crispy Chicken &#40643;&#37329;&#33030;&#39321;&#38622;","With Mango, Onion, Papaya, Peanut & Sesame in Spicy Lime sauce",6,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
299600,44414,"Spicy Mango Dishes &#33426;&#26524;","Chicken &#38622; $11.95 Beef &#29275;&#32905;$12.95 Shrimp&#34662; $13.95
With Mango, Bell Peppers, jicama, Sweet & Sour Sauce",7,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
299603,44414,"Thai Lemon Grass Dishes &#27888;&#24335;&#39321;&#33541;","Chicken &#38622; $11.95 Beef &#29275;&#32905;$12.95 Shrimp&#34662; $13.95
With onion Red & Green Bell Peppers In Lemongrass Sauce",8,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
299605,44414,"Spicy Sauteed Thai Dishes with Basil &#36771;&#21619;","Chicken &#38622; $11.95 Beef &#29275;&#32905;$13.95 Shrimp&#34662; $14.95
With Onion, Hot peppers & Red Bell Peppers in Sweet Basil Sauce",9,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
299612,44414,"Seafood Bouillabaisse &#26481;&#33521;&#28023;&#39854;&#29042;","With Prawns, Scallops, Calamari in Hot & Sour Lemon Grass & Herbs Broth",10,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
299613,44414,"Chef’s Basil Shrimp Fried Rice  &#37329;&#19981;&#29029;&#28818;&#39151;","With two kinds of Shrimps, Basil, Bean Sprouts, Onions, Fried Garlic & Italian Peppers",11,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
299616,44415,"Salt & Pepper Calamari &#26898;&#40573;&#39799;&#39770;","With Pan Fried Diced Sweet Bell Peppers, Onion & Scallions",1,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
299627,33101,"Fanta &#33452;&#36948;&#27773;&#27700;","",4,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
299645,44415,"Crispy Chicken Wings (6pcs) &#39321;&#33030;&#38622;&#32709;","",2,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
299649,44415,"Pan Seared Baby Oyster Omelets &#34836;&#20180;&#29006;","With Sweet & Sour Sauce ",3,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
299651,44415,"Fried or Steamed Dumplings (6pcs) &#33976;/&#28856;&#39171;&#23376;","Chicken Dumpling with Ginger Soy Vinaigrette",4,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
299661,44415,"Hot & Sour Soup &#37240;&#36771;&#28271;","With Chicken, Bamboo Shoot And Mushrooms",5,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
299666,44415,"With Chicken &#38622;&#32114;&#28271;&#31881;","Shredded Chicken, Bean Sprout, & Broth",7,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
299667,44415,"With Seafood &#28023;&#39854;&#28271;&#31881;","Shrimp, Scallop, Calamari, Vegetable & Broth",8,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
299668,44415,"With Pork Chop &#25490;&#39592;&#28271;&#31881;","Pork chop with Vegetable & Broth",9,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
299670,44415,"With Beef Meat Ball &#29275;&#20024;&#28271;&#31881;","Meatballs, with Vegetable & Broth",10,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
299671,44415,"With Fish Meat Ball &#39770;&#34507; &#28271;&#31881;","Fishballs, Vegetable & Broth",11,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
299673,44415,"Lo Mein  &#25736;&#38754;","(Chicken, Beef, Shrimp, or Vegetable )Stir Fried Noodles with Vegetable in Brown Sauce",12,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
299675,44415,"Fried Rice  &#28818;&#39151;","(Chicken, Beef, Shrimp, or Vegetable ) With Lettuce, Egg, Onion & Scallions",13,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
299676,44415,"House Special Fried Rice &#26412;&#27155;&#28818;&#39151;","With Shrimp, Chicken, Peas, Onion, Scallions & Egg",14,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
299677,44415,"Chicken Salted Fish Fried Rice &#40569;&#39770;&#38622;&#31890;&#28818;&#39151;","Salted Fish, Chicken Peas, Onion, Scallion & Egg",15,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
299678,44415,"General Tso’s &#24038;&#23447;","    <font color = \"green\" 
size=\"2\">
<b>With Chili Peppers & Broccoli  <br/>
<br/>
    <font color = \"red\" 
size=\"2\">
<b>&#24038;&#23447;&#38622;General Tso's Chicken $10.95, <br/> &#24038;&#23447;&#29275;Gneral Tso's beef $12.95 <br/>
<br/>",16,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
299695,44415,"Sesame &#33437;&#40635;","    <font color = \"green\" 
size=\"2\">
<b>With honey Glaze with Sesame Sauce  <br/>
<br/>
    <font color = \"red\" 
size=\"2\">
<b>Sesame Chicken &#33437;&#40635;&#38622; $10.95 <br/>Beef &#33437;&#40635;&#29275;&#32905; $12.95 <br/>
<br/>",17,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
299698,44415,"Broccoli Garlic &#33445;&#34349;","    <font color = \"green\" 
size=\"2\">
<b>With Garlic Sauce <br/>
<br/>
    <font color = \"red\" 
size=\"2\">
<b>Broccoli Garlic Chicken &#33445;&#34349;&#38622; $10.95<br/> Beef &#33445;&#34349;&#29275;&#32905; $12.95 <br/>Shrimp &#33445;&#34349;&#34662; $13.95<br/>
<br/>",18,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
299711,44415,"Garlic Black Bean &#35913;&#27713;","    <font color = \"green\" 
size=\"2\">
<b>With Red & Green Bell Peppers, Onions & Mushrooms
<br/>
<br/>

    <font color = \"red\" 
size=\"2\">
<b>Garlic Black Bean Chicken &#35913;&#27713;&#38622; $10.95 <br/> Beef  &#35913;&#27713;&#29275;&#32905; $12.95 <br/>Shrimp &#35913;&#27713;&#34662; $13.95
<br/>
<br/>",19,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
299715,44415,"Kung Pao &#23470;&#20445;","    <font color = \"green\" 
size=\"2\">
<b>With Peanut & Diced Vegetable
<br/>
<br/>

    <font color = \"red\" 
size=\"2\">
<b>Kung Pao Chicken &#23470;&#20445;&#38622; $10.95 <br/>Beef &#23470;&#20445;&#29275;&#32905; $12.95 <br/>Shrimp &#23470;&#20445;&#34662; $12.95 <br/>Calamari &#23470;&#20445;&#39799;&#39770; $12.95
<br/>
<br/>",20,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
299793,44415,"Salted Fish & Chicken Tofu Hot Pot &#40569;&#39770;&#38622;&#31890;&#35910;&#33104;&#29042;","",21,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
299795,44415,"with Chinese Vegetables &#26178;&#33756;","    <font color = \"green\" 
size=\"2\">
<b>With red Green Bell Peppers, Onions & Tofu
<br/>
<br/>
    <font color = \"red\" 
size=\"2\">
<b>Chicken with Chinese Vegetables &#26178;&#33756;&#38622;&#29255; $10.95 <br/>Beef &#29275;&#32905;  12.95 <br/>Shrimp &#34662; $13.95
<br/>
<br/>
",22,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
299800,44415,"Salt & Pepper Pork chop &#26898;&#40573;&#32905;&#25490;","Spicy Crispy Pork Chop with Diced Onion & Bell Peppers",24,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
299804,44415,"Stir Fried String beans &#28818;&#22235;&#23395;&#35910;","With Garlic Soy",25,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
299805,44415,"Garlic & Scallion Tofu &#34085;&#27833;&#35910;&#33104;","With fried onion in Oyster Sauce",26,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
299808,44415,"Salted Fish Chinese Broccoli &#40569;&#39770;&#28818;&#35352;&#34349;","Sautéed Salted fish with Chinese Broccoli ",27,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
299810,44415,"Japanese Tofu Hot Pot &#26085;&#26412;&#35910;&#33104;&#29042;","With Minced Chicken, Mushroom & Peas",28,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
310128,45943,"Creature Roll  &#21205;&#29289;&#21367;","Mango Spicy Tuna inside Eel, Avocado Outside Wrapped with Soy Bean Paper.",17,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
310129,45943,"Wasabi Roll	&#21703;&#27801;&#27604;&#21367;","Tuna, Salmon, Avocado, Cucumber inside, Black & Green Tobiko on top",18,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
310127,45943,"Love Roll &#24859;&#24773;&#21367;","Spicy Kani, Crunch, Tuna In Hot Sauce",16,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
310126,45943,"American Dream Roll &#32654;&#22283;&#22818;&#21367;","Shrimp Tempura, Spicy Tuna, Tobiko Wrapped with Soy Bean Paper ",15,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
299834,44416,"Cha Gio Chay (4 pcs) &#32032;&#26149;&#21367;","Crispy vegetable Spring Rolls w/ Lemon Fish Sauce",2,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
310125,45943,"Spicy Girls Roll   &#36771;&#22969;&#21367;","Shrimp Tempura, Cucumber inside, Spicy Salmon Outside",14,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
310124,45943,"Santa Claus Roll 	&#32854;&#35477;&#32769;&#20154;&#21367;","Spicy Kani, Crunch inside tuna, Super white Tuna outside.",13,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
310121,45943,"Crazy Tuna Roll &#30219;&#29378;&#37329;&#27085;&#39770;&#21367;","Inside Spicy Kani Topped Spicy Tuna, Masago & Crunch",10,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
310120,45943,"Dynamite Roll	&#38750;&#21516;&#20961;&#38911;&#21367;","Spicy White Tuna, Cucumber Inside, Avocado & Tobiko Outside",9,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
310119,45943,"Godzilla Roll	&#21733;&#26031;&#25289;&#21367;","Spicy Tuna Inside, Avocado & Tobiko",8,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
299893,44416,"Shrimp or Beef Summer Roll ( 2 Pcs) &#39854;&#34662;/&#29275;&#21367;","With Lettuce, Herbs & Vermicelli in Peanut Sauce",3,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
299896,44416,"Grilled Lemongrass Dishes &#39321;&#28900;&#39321;&#33541;","<font color = \"Green\" 
size=\"2\">
<b>Chicken &#29138;&#38622;&#25490;  /   Pork Chop &#35948;&#25490;
<br/>
<br/>
    <font color = \"red\" 
size=\"2\">
<b>Marinated with Garlic – Lemongrass herbs
<br/>
<br/>
",4,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
299899,44417,"Chicken or Beef Satay (4 Pcs) &#27801;&#22002;&#38622;/&#29275;&#20018;","With Roasted Peanut & Coconut Sauce",1,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
299900,44417,"Malaysian Mee Goreng &#21360;&#24230;&#28023;&#39854;&#28818;&#38754;","With Shrimp, Chicken, Calamari, Egg, Tomatoes, Bean Sprout & Peanut ",2,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
299903,44417,"Malaysian Beef Noodles &#39340;&#20358;&#29275;&#32905;&#28818;&#21644;&#31881;","Stir Fried Noodles With Beef, Egg, Onion, Scallions, & Bean Sprout",5,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
299904,44417,"Dried Curry Dishes &#20094;&#21654;&#21937;"," With Lemongrass Coconut Curry Sauce   <font color = \"red\" 
size=\"2\">
<b>Chicken &#38622; $10.95    Beef &#29275; $12.95
<br/>
<br/>",6,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
299910,44417,"Sambal Dishes &#19977;&#24052;","With Asparagus, Onion, Eggplant & Red Bell Peppers    <font color = \"green\" 
size=\"2\">
<b>Chicken &#38622; $11.95 Shrimp &#34662; Calamari &#39799;&#39770; $14.95 Scallop &#24118;&#23376; $14.95
Eggplant &#33540;&#23376;  $12.95 String Bean &#22235;&#23395;&#35910; $12.95
<br/>
<br/>
",7,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
299911,44417,"Curry Vegetable Hot Pot &#21654;&#21937;&#38620;&#33756;&#29042;","Mixed Vegetable in Curry Sauce",8,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
299919,44417,"Wasabi Black Pepper  &#33445;&#33545;&#40657;&#26898;","With Sweet Peppers, Mushrooms & Onions   <font color = \"red\" 
size=\"2\">
<b>Chicken &#38622; $11.95
Beef &#29275; $13.95, Shrimp &#34662; $14.95  Scallop &#24118;&#23376; $14.95
<br/>
<br/>",11,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
309132,45938,"Kani Salad &#34809;&#26781;&#27801;&#25289;","",3,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
302476,44794,"Frothy Tea With Pearl Tapioco &#29645;&#29664;&#31995;&#21015;","",2,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
303012,44847,"Bottle Water &#31014;&#27849;&#27700;","",4,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
303011,44847,"Sprite &#38634;&#30887;","",3,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
303008,44846,"Cinderella &#28784;&#22993;&#23064;","",8,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
303007,44846,"Apple Wonderland  &#38738;&#34315;&#26524;&#27138;&#22290;","",7,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
302997,44846," blue coral &#34253;&#33394;&#29642;&#29786;&#30977;","",3,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
302998,44846,"breeze of peach patch &#39321;&#26691;&#27683;&#24687;","",4,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
302996,44846,"black jack &#40657;&#22825;&#20351;","",2,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
302981,44846,"Sunrise Delight &#26085;&#20986;&#20043;&#20809;","",1,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
302968,44794,"Green Tea/ Black Tea &#32160;/&#32005;&#33590;&#31995;&#21015;","Hot or Cold",5,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
302969,44713,"M17 LUNCH &#38622;&#32905;&#28818;&#39151;+&#28450;&#22561;&#29275;&#25490;","Chicken Fried Rice + Hamburger Steak + Gravy Sauce",5,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
302967,44713,"M15 LUNCH &#34507;&#21253;&#39151;+&#35948;&#25490;&#39151;","Omelet Rice + Pork Cutlet + Gravy Sauce",3,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
302966,44713,"M14 LUNCH (&#33437;&#22763;)&#28450;&#22561;&#29275;&#25490;+(&#35948;&&#39770;)&#25490;&#39151;","Cheese Hamburger Steak + Cheese Pork Cutlet + Cheese Korokke + Gravy Sauce",2,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
302965,44713,"M13 LUNCH &#28450;&#22561;&#29275;&#25490;+&#35948;&#25490;&#39151;+&#39770;&#25490;&#39151;","Hamburger Steak + Pork Cutlet + Fish Cutlet + Gravy Sauce",1,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
385931,56668,"&#49548;&#49464;&#51648;&#44608;&#48165;Sausage Roll &#39321;&#32928;&#32043;&#33756;&#21367;&#39277","&#49548;&#49464;&#51648;&#44608;&#48165;Sausage Roll &#39321;&#32928;&#32043;&#33756;&#21367;&#39277;",1,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
302927,44794,"Smoothie  &#20912;&#27801;&#31995;&#21015;","",4,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
302882,44794,"Special Coffee & Drinks &#21654;&#21857;/&#20854;&#20182;","served hot or cold",3,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
358568,53004,"Primavera Pizza","Red onions, roasted red peppers, artichoke hearts, black olives and gorgonzola cheese. &#8232;",19,1000,1,0,"","","",0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
358565,53004,"Cattleman Pizza","BBQ chicken, bacon and onions. &#8232;",18,1000,1,0,"","","",0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
358564,53004,"Z-28 Pizza","Parmesan cheese, white sauce, grilled chicken, roasted red peppers and hot peppers.&#8232;",24,1000,1,0,"","","",0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
358563,53004,"Meat Lovers Pizza","Meatball, sausage, pepperoni and ricotta cheese. &#8232;",26,1000,1,0,"","","",0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
358561,53004,"Big Mack Pizza","Thousand Island dressing, sliced meatballs, chopped pickles and chopped onions.&#8232;",17,1000,1,0,"","","",0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
358559,53004,"Pesto Pizza","Pesto and tomatoes.&#8232;",11,1000,1,0,"","","",0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
358560,53004,"Special Pizza","Pepperoni, meatball, sausage, green peppers, onions, mushrooms and black olives.&#8232;",15,1000,1,0,"","","",0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
358558,53004,"Couch Potato Pizza","Mashed potatoes, pizza cheese, yellow cheddar, bacon or broccoli (sour cream on the side).&#8232;",30,1000,1,0,"","","",0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
358557,53004,"Italian Pizza","Ham, Genoa salami, pepperoni, mortadella, roasted peppers and hot peppers.&#8232;",29,1000,1,0,"","","",0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
358556,53004,"Moussakka Style Pizza","Layers of eggplant and meatballs, marinara sauce, extra cheese.&#8232;",14,1000,1,0,"","","",0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
358555,53004,"The New Yorker Pizza","Ricotta cheese, garlic and tomatoes.&#8232;",27,1000,1,0,NULL,NULL,"",0,"",NULL,NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
358578,53004,"Shrimp Scampi Pizza - HIDDEN DON'T CARRY","Garlic butter sauce, romano, tomato, artichoke hearts, shrimp and a touch of broccoli. &#8232;	&#8232;",35,1000,1,0,"","","",0,"","",NULL,NULL,NULL,NULL,1,"NEVER","NEVER",0,0
358574,53004,"Buffalo G Pizza","Stuffed pizza with bleu cheese dressing, American and mozzarella cheese, buffalo chicken with a crust topped with garlic butter, herbs and spices. &#8232;",33,1000,1,0,NULL,NULL,"",0,"",NULL,NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
358573,53004,"Taco Pizza","Cheese sauce, taco meat, finished with cold lettuce and tomato, jalapenos optional (sour cream on the side)&#8232;",22,1000,1,0,NULL,NULL,"",0,"",NULL,NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
358569,53004,"Stuffed Pizza","Grilled chicken, spinach, ham, garlic and feat (topped with another dough).&#8232;",36,1000,1,0,"","","",0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
358570,53004,"Firehouse Pizza","Extra thick crust, hot peppers, garlic, peppers, onions, pepperoni and sausage.&#8232;",20,1000,1,0,NULL,NULL,"",0,"",NULL,NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
